orphanet	do
Orphanet:31043	DOID:0060880
Orphanet:1546	DOID:12053
Orphanet:3166	DOID:3659
Orphanet:300	DOID:0090031
Orphanet:363494	DOID:4086
Orphanet:98758	DOID:0050956
Orphanet:640	DOID:0060843
Orphanet:261330	DOID:0060413
Orphanet:1480	DOID:1657
Orphanet:282196	DOID:14040
Orphanet:3010	DOID:0050740
Orphanet:82	DOID:3755
Orphanet:98275	DOID:4972
Orphanet:98760	DOID:0050959
Orphanet:33276	DOID:8632
Orphanet:289176	DOID:0050949
Orphanet:93969	DOID:0060326
Orphanet:79365	DOID:420
Orphanet:324569	DOID:0060277
Orphanet:2382	DOID:0050561
Orphanet:178509	DOID:0060486
Orphanet:1209	DOID:0080169
Orphanet:1662	DOID:0060762
Orphanet:285	DOID:14757
Orphanet:2052	DOID:0090001
Orphanet:83312	DOID:11103
Orphanet:858	DOID:13336
Orphanet:702	DOID:3210
Orphanet:186	DOID:12236
Orphanet:86855	DOID:3721
Orphanet:363981	DOID:0110194
Orphanet:2065	DOID:0060364
Orphanet:3437	DOID:12297
Orphanet:1906	DOID:0060471
Orphanet:424046	DOID:5742
Orphanet:111	DOID:0050476
Orphanet:100996	DOID:0110768
Orphanet:284339	DOID:0060276
Orphanet:728	DOID:2556
Orphanet:92050	DOID:0060776
Orphanet:199	DOID:11725
Orphanet:906	DOID:9169
Orphanet:25980	DOID:0050760
Orphanet:411709	DOID:14766
Orphanet:98766	DOID:0050882
Orphanet:48471	DOID:0050453
Orphanet:86897	DOID:7146
Orphanet:169105	DOID:0060028
Orphanet:68356	DOID:10579
Orphanet:238750	DOID:0060420
Orphanet:79452	DOID:0050580
Orphanet:157987	DOID:4330
Orphanet:84142	DOID:963
Orphanet:35704	DOID:0050712
Orphanet:66662	DOID:4659
Orphanet:363579	DOID:4717
Orphanet:98955	DOID:0060450
Orphanet:2459	DOID:1081
Orphanet:280133	DOID:8354
Orphanet:91132	DOID:0060720
Orphanet:773	DOID:10582
Orphanet:401785	DOID:0110813
Orphanet:140	DOID:0050463
Orphanet:1949	DOID:14777
Orphanet:58040	DOID:0060098
Orphanet:206484	DOID:3578
Orphanet:810	DOID:12385
Orphanet:98892	DOID:0050454
Orphanet:98764	DOID:0050976
Orphanet:1164	DOID:13166
Orphanet:1226	DOID:0050655
Orphanet:431329	DOID:0110809
Orphanet:3047	DOID:0060290
Orphanet:302	DOID:13777
Orphanet:3002	DOID:8924
Orphanet:216796	DOID:0110334
Orphanet:401805	DOID:0110814
Orphanet:1573	DOID:0110711
Orphanet:1934	DOID:0050709
Orphanet:675	DOID:0060850
Orphanet:2700	DOID:9672
Orphanet:34515	DOID:0110299
Orphanet:251877	DOID:4163
Orphanet:2780	DOID:0060886
Orphanet:35656	DOID:0050730
Orphanet:231662	DOID:0060873
Orphanet:98895	DOID:9883
Orphanet:2241	DOID:0060610
Orphanet:424058	DOID:7574
Orphanet:98961	DOID:0060453
Orphanet:52429	DOID:0060232
Orphanet:91411	DOID:0060261
Orphanet:218	DOID:2734
Orphanet:88673	DOID:684
Orphanet:98759	DOID:0050967
Orphanet:90635	DOID:0050564
Orphanet:846	DOID:1099
Orphanet:859	DOID:0050818
Orphanet:137839	DOID:11337
Orphanet:320380	DOID:0110806
Orphanet:251056	DOID:0060424
Orphanet:324625	DOID:0050012
Orphanet:33355	DOID:0060020
Orphanet:1787	DOID:0060385
Orphanet:55595	DOID:0110304
Orphanet:101005	DOID:0110776
Orphanet:2368	DOID:11044
Orphanet:171851	DOID:0060483
Orphanet:2213	DOID:14670
Orphanet:280892	DOID:12574
Orphanet:26792	DOID:0080154
Orphanet:36258	DOID:12918
Orphanet:3077	DOID:0060827
Orphanet:900	DOID:12132
Orphanet:2764	DOID:84
Orphanet:75374	DOID:0050335
Orphanet:268114	DOID:0110117
Orphanet:52688	DOID:0050908
Orphanet:3096	DOID:14525
Orphanet:90625	DOID:0050566
Orphanet:705	DOID:0060744
Orphanet:1303	DOID:2799
Orphanet:97245	DOID:0080100
Orphanet:2514	DOID:14725
Orphanet:251674	DOID:3774
Orphanet:618	DOID:6846
Orphanet:420611	DOID:0060888
Orphanet:2869	DOID:3852
Orphanet:1830	DOID:0060490
Orphanet:356	DOID:4249
Orphanet:210584	DOID:496
Orphanet:2228	DOID:6678
Orphanet:2162	DOID:4621
Orphanet:2756	DOID:0060380
Orphanet:216	DOID:14503
Orphanet:89840	DOID:0060738
Orphanet:37748	DOID:4371
Orphanet:3265	DOID:0060467
Orphanet:79490	DOID:2286
Orphanet:36397	DOID:3928
Orphanet:33543	DOID:0060165
