drug_keggId	gene_keggId
dr:D01293	hsa:2568
dr:D10562	hsa:2693
dr:D01101	hsa:1813
dr:D08107	hsa:5319
dr:D03276	hsa:1129
dr:D02281	hsa:154
dr:D06005	hsa:5159
dr:D04659	hsa:3674
dr:D07401	hsa:3269
dr:D03177	hsa:155
dr:D00405	hsa:150
dr:D01002	hsa:1129
dr:D08880	hsa:5693
dr:D10000	hsa:2057
dr:D08966	hsa:147
dr:D00774	hsa:1129
dr:D06104	hsa:5150
dr:D07775	hsa:150
dr:D08639	hsa:1131
dr:D10345	hsa:3062
dr:D00821	hsa:6530
dr:D09362	hsa:1268
dr:D01593	hsa:2557
dr:D00329	hsa:2566
dr:D02253	hsa:2563
dr:D01386	hsa:154
dr:D08970	hsa:2645
dr:D01287	hsa:6335
dr:D04970	hsa:1129
dr:D08107	hsa:8399
dr:D05453	hsa:2902
dr:D00348	hsa:5916
dr:D02767	hsa:3357
dr:D03711	hsa:1132
dr:D03722	hsa:2147
dr:D04508	hsa:5139
dr:D08837	hsa:1132
dr:D08382	hsa:1133
dr:D03971	hsa:3690
dr:D06305	hsa:10383
dr:D07513	hsa:1133
dr:D02771	hsa:2563
dr:D07871	hsa:767
dr:D00634	hsa:153
dr:D00270	hsa:1128
dr:D01253	hsa:55879
dr:D00531	hsa:2565
dr:D03691	hsa:2908
dr:D08427	hsa:5743
dr:D08629	hsa:154
dr:D08368	hsa:153
dr:D03828	hsa:200895
dr:D00255	hsa:154
dr:D01023	hsa:147
dr:D09749	hsa:200909
dr:D01017	hsa:153
dr:D00058	hsa:2554
dr:D08507	hsa:2567
dr:D08881	hsa:5156
dr:D00601	hsa:153
dr:D02275	hsa:1140
dr:D02253	hsa:2564
dr:D07931	hsa:150
dr:D01096	hsa:3269
dr:D02770	hsa:2562
dr:D03079	hsa:367
dr:D00691	hsa:8622
dr:D00358	hsa:11280
dr:D05453	hsa:2906
dr:D00764	hsa:1145
dr:D01397	hsa:5743
dr:D05535	hsa:1129
dr:D01286	hsa:2568
dr:D10221	hsa:367
dr:D08356	hsa:2565
dr:D08895	hsa:2492
dr:D10181	hsa:1129
dr:D06056	hsa:3360
dr:D03496	hsa:170572
dr:D03062	hsa:2100
dr:D00521	hsa:3269
dr:D01386	hsa:155
dr:D01293	hsa:2555
dr:D02441	hsa:767
dr:D00477	hsa:6331
dr:D02017	hsa:5136
dr:D03037	hsa:3784
dr:D03014	hsa:3352
dr:D00823	hsa:6532
dr:D03011	hsa:1129
dr:D00697	hsa:55879
dr:D06106	hsa:2558
dr:D07450	hsa:776
dr:D00180	hsa:5731
dr:D01976	hsa:1133
dr:D08072	hsa:6530
dr:D04885	hsa:5241
dr:D00697	hsa:2565
dr:D08513	hsa:6531
dr:D03011	hsa:1133
dr:D00414	hsa:240
dr:D01328	hsa:2559
dr:D00405	hsa:152
dr:D09730	hsa:142
dr:D01771	hsa:135
dr:D10073	hsa:7280
dr:D08868	hsa:7421
dr:D00095	hsa:151
dr:D00332	hsa:55799
dr:D04245	hsa:4860
dr:D00619	hsa:778
dr:D03737	hsa:2558
dr:D08058	hsa:5742
dr:D01546	hsa:6532
dr:D06566	hsa:1813
dr:D00693	hsa:2558
dr:D08111	hsa:775
dr:D04025	hsa:2064
dr:D01463	hsa:1128
dr:D04918	hsa:79054
dr:D00737	hsa:6331
dr:D01161	hsa:2099
dr:D08552	hsa:2321
dr:D04260	hsa:776
dr:D01451	hsa:1133
dr:D00631	hsa:478
dr:D02103	hsa:6328
dr:D08481	hsa:2556
dr:D00252	hsa:6331
dr:D08840	hsa:2568
dr:D08947	hsa:3815
dr:D01253	hsa:2559
dr:D10481	hsa:5159
dr:D08279	hsa:9212
dr:D09878	hsa:729230
dr:D07920	hsa:2100
dr:D07183	hsa:153
dr:D00713	hsa:2560
dr:D02640	hsa:2565
dr:D05008	hsa:1813
dr:D05429	hsa:5137
dr:D03658	hsa:7525
dr:D00483	hsa:153
dr:D09920	hsa:2324
dr:D02640	hsa:55879
dr:D00950	hsa:5241
dr:D00753	hsa:2475
dr:D10384	hsa:7153
dr:D01231	hsa:1128
dr:D01321	hsa:1813
dr:D08655	hsa:1144
dr:D01477	hsa:10280
dr:D06396	hsa:3360
dr:D03155	hsa:2567
dr:D03971	hsa:3674
dr:D10516	hsa:3356
dr:D06306	hsa:84617
dr:D08524	hsa:5159
dr:D00766	hsa:1140
dr:D00738	hsa:6331
dr:D10190	hsa:2321
dr:D04864	hsa:7280
dr:D10028	hsa:3676
dr:D08283	hsa:2559
dr:D10189	hsa:5290
dr:D00747	hsa:3460
dr:D02758	hsa:2100
dr:D03814	hsa:1128
dr:D03700	hsa:153
dr:D00848	hsa:2905
dr:D08866	hsa:4050
dr:D06204	hsa:2904
dr:D02969	hsa:6328
dr:D02617	hsa:2562
dr:D02163	hsa:1813
dr:D00430	hsa:2565
dr:D08235	hsa:3356
dr:D03806	hsa:231
dr:D00329	hsa:2557
dr:D06146	hsa:2903
dr:D08250	hsa:367
dr:D00531	hsa:2561
dr:D03982	hsa:3352
dr:D10697	hsa:6530
dr:D00058	hsa:2555
dr:D01771	hsa:5136
dr:D05145	hsa:2902
dr:D00701	hsa:2567
dr:D07409	hsa:2559
dr:D06660	hsa:3357
dr:D08059	hsa:5743
dr:D04409	hsa:2908
dr:D08145	hsa:2557
dr:D01657	hsa:2562
dr:D04048	hsa:6335
dr:D00403	hsa:3357
dr:D00848	hsa:10280
dr:D03879	hsa:153
dr:D00563	hsa:150
dr:D08490	hsa:6334
dr:D04888	hsa:155
dr:D07450	hsa:779
dr:D08180	hsa:154
dr:D08238	hsa:5151
dr:D05092	hsa:915
dr:D06503	hsa:7298
dr:D07461	hsa:150
dr:D06304	hsa:10383
dr:D02441	hsa:377677
dr:D01806	hsa:155
dr:D08115	hsa:155
dr:D00763	hsa:1140
dr:D05775	hsa:6336
dr:D07182	hsa:153
dr:D01785	hsa:6335
dr:D09618	hsa:4233
dr:D00952	hsa:5241
dr:D00365	hsa:2561
dr:D08270	hsa:776
dr:D06176	hsa:153
dr:D05637	hsa:152
dr:D00399	hsa:18
dr:D00267	hsa:2568
dr:D04026	hsa:151
dr:D03274	hsa:151
dr:D03751	hsa:43
dr:D08216	hsa:3358
dr:D07784	hsa:2563
dr:D01068	hsa:10383
dr:D03740	hsa:6531
dr:D03399	hsa:5737
dr:D02103	hsa:6323
dr:D06315	hsa:2908
dr:D04308	hsa:2906
dr:D08001	hsa:6557
dr:D01815	hsa:1132
dr:D08523	hsa:2692
dr:D00980	hsa:2908
dr:D10711	hsa:5465
dr:D05380	hsa:5156
dr:D10322	hsa:83933
dr:D09033	hsa:5530
dr:D09733	hsa:2064
dr:D00355	hsa:495
dr:D00513	hsa:155
dr:D00169	hsa:5743
dr:D02283	hsa:2563
dr:D01240	hsa:482
dr:D07901	hsa:7155
dr:D08206	hsa:154
dr:D09010	hsa:55851
dr:D08690	hsa:2555
dr:D07197	hsa:3269
dr:D03155	hsa:2555
dr:D01771	hsa:5150
dr:D10322	hsa:9759
dr:D06623	hsa:1815
dr:D02901	hsa:147
dr:D03496	hsa:9177
dr:D04185	hsa:5144
dr:D07766	hsa:367
dr:D00758	hsa:1144
dr:D02824	hsa:3351
dr:D07880	hsa:6532
dr:D08503	hsa:3815
dr:D00549	hsa:2559
dr:D00123	hsa:224
dr:D02098	hsa:6326
dr:D10593	hsa:112398
dr:D01820	hsa:2908
dr:D04034	hsa:1129
dr:D07781	hsa:1636
dr:D00247	hsa:6557
dr:D08639	hsa:1129
dr:D01071	hsa:2567
dr:D00988	hsa:2798
dr:D06308	hsa:347733
dr:D04461	hsa:4988
dr:D01665	hsa:2548
dr:D02664	hsa:1436
dr:D08684	hsa:146
dr:D08955	hsa:1513
dr:D10566	hsa:6755
dr:D04375	hsa:150
dr:D04028	hsa:5406
dr:D00549	hsa:55879
dr:D06308	hsa:10382
dr:D07134	hsa:79001
dr:D05094	hsa:3614
dr:D01699	hsa:1131
dr:D04889	hsa:146
dr:D00518	hsa:768
dr:D07546	hsa:5143
dr:D00549	hsa:2565
dr:D00759	hsa:1144
dr:D08419	hsa:1129
dr:D07156	hsa:153
dr:D09018	hsa:4846
dr:D08685	hsa:147
dr:D00550	hsa:2566
dr:D05395	hsa:3356
dr:D03675	hsa:2099
dr:D00303	hsa:6328
dr:D00365	hsa:2554
dr:D04666	hsa:6755
dr:D07661	hsa:3156
dr:D01418	hsa:5914
dr:D01268	hsa:2555
dr:D07791	hsa:6530
dr:D01785	hsa:6326
dr:D03402	hsa:154
dr:D05480	hsa:11261
dr:D02068	hsa:43
dr:D04028	hsa:5407
dr:D00550	hsa:2568
dr:D06881	hsa:481
dr:D09612	hsa:11280
dr:D05685	hsa:9177
dr:D08449	hsa:150
dr:D03828	hsa:7298
dr:D05779	hsa:1132
dr:D05523	hsa:3351
dr:D08559	hsa:2100
dr:D06103	hsa:5151
dr:D00638	hsa:11280
dr:D07465	hsa:151
dr:D07185	hsa:775
dr:D00225	hsa:2558
dr:D04303	hsa:1134
dr:D01773	hsa:3269
dr:D08138	hsa:1142
dr:D08458	hsa:6336
dr:D03892	hsa:1813
dr:D05095	hsa:3615
dr:D08397	hsa:3355
dr:D09704	hsa:10673
dr:D03940	hsa:727
dr:D02640	hsa:2568
dr:D05834	hsa:3674
dr:D01026	hsa:3757
dr:D02069	hsa:1131
dr:D00500	hsa:2556
dr:D04302	hsa:2798
dr:D08449	hsa:151
dr:D10223	hsa:695
dr:D02613	hsa:1812
dr:D07439	hsa:50940
dr:D03213	hsa:2159
dr:D00732	hsa:6328
dr:D04028	hsa:26279
dr:D01514	hsa:2559
dr:D00554	hsa:2099
dr:D07522	hsa:3269
dr:D08456	hsa:1813
dr:D01589	hsa:154
dr:D01454	hsa:154
dr:D01292	hsa:2567
dr:D10202	hsa:25
dr:D00146	hsa:4157
dr:D00777	hsa:2906
dr:D01253	hsa:2562
dr:D04980	hsa:3269
dr:D05206	hsa:148
dr:D01279	hsa:2567
dr:D04695	hsa:3563
dr:D04282	hsa:2563
dr:D09705	hsa:3269
dr:D05001	hsa:2908
dr:D08181	hsa:6326
dr:D08653	hsa:1131
dr:D02213	hsa:3360
dr:D08207	hsa:1813
dr:D01326	hsa:6329
dr:D00653	hsa:377677
dr:D06253	hsa:3358
dr:D00493	hsa:1813
dr:D08416	hsa:2908
dr:D00267	hsa:2560
dr:D00710	hsa:2571
dr:D03711	hsa:1129
dr:D10030	hsa:84617
dr:D08638	hsa:1131
dr:D03738	hsa:5972
dr:D01691	hsa:147
dr:D04282	hsa:2556
dr:D08588	hsa:6529
dr:D07678	hsa:6326
dr:D01348	hsa:5617
dr:D03177	hsa:154
dr:D06140	hsa:56413
dr:D01553	hsa:776
dr:D03601	hsa:3156
dr:D07962	hsa:6323
dr:D00107	hsa:5530
dr:D00297	hsa:481
dr:D01077	hsa:1133
dr:D09340	hsa:6530
dr:D00789	hsa:151
dr:D07962	hsa:6334
dr:D06171	hsa:2908
dr:D06590	hsa:3676
dr:D01358	hsa:3354
dr:D02571	hsa:6530
dr:D00512	hsa:6328
dr:D08881	hsa:3815
dr:D01220	hsa:5138
dr:D05400	hsa:2618
dr:D01712	hsa:27115
dr:D02769	hsa:136
dr:D01438	hsa:4544
dr:D02537	hsa:776
dr:D02608	hsa:1813
dr:D08840	hsa:2566
dr:D00782	hsa:1131
dr:D01148	hsa:1131
dr:D04300	hsa:2568
dr:D10208	hsa:2905
dr:D00760	hsa:1146
dr:D02771	hsa:2561
dr:D08389	hsa:1131
dr:D08121	hsa:4988
dr:D01377	hsa:1128
dr:D00741	hsa:11280
dr:D01122	hsa:5742
dr:D08356	hsa:2562
dr:D07218	hsa:3352
dr:D00557	hsa:2563
dr:D00537	hsa:6328
dr:D01316	hsa:2562
dr:D08963	hsa:1432
dr:D05228	hsa:150
dr:D10545	hsa:1133
dr:D10529	hsa:43
dr:D01519	hsa:6326
dr:D10367	hsa:7150
dr:D02086	hsa:6336
dr:D03878	hsa:2903
dr:D04006	hsa:135
dr:D10254	hsa:5742
dr:D07872	hsa:6530
dr:D06103	hsa:5140
dr:D02200	hsa:1131
dr:D08556	hsa:5535
dr:D00552	hsa:6328
dr:D01152	hsa:6328
dr:D00560	hsa:1813
dr:D08209	hsa:1132
dr:D08355	hsa:3269
dr:D10189	hsa:5291
dr:D02109	hsa:153
dr:D00124	hsa:146
dr:D00767	hsa:1144
dr:D00678	hsa:9177
dr:D10355	hsa:1813
dr:D00643	hsa:6335
dr:D00636	hsa:6326
dr:D02815	hsa:5915
dr:D10130	hsa:5693
dr:D00677	hsa:285242
dr:D05340	hsa:1813
dr:D00470	hsa:2564
dr:D08238	hsa:50940
dr:D00270	hsa:151
dr:D08282	hsa:7442
dr:D01392	hsa:3615
dr:D01593	hsa:2556
dr:D08040	hsa:3274
dr:D01637	hsa:2908
dr:D01978	hsa:154
dr:D00706	hsa:2558
dr:D01578	hsa:5743
dr:D00636	hsa:148
dr:D06304	hsa:10382
dr:D00376	hsa:2565
dr:D08382	hsa:1129
dr:D01358	hsa:3358
dr:D10147	hsa:6755
dr:D01758	hsa:2554
dr:D08356	hsa:2568
dr:D02246	hsa:1128
dr:D07905	hsa:148
dr:D04783	hsa:7153
dr:D01565	hsa:5743
dr:D04066	hsa:347733
dr:D00680	hsa:3352
dr:D06623	hsa:3358
dr:D08661	hsa:5737
dr:D00457	hsa:55879
dr:D00387	hsa:2566
dr:D05148	hsa:4881
dr:D01226	hsa:1814
dr:D07481	hsa:170572
dr:D08856	hsa:2693
dr:D00533	hsa:6323
dr:D00491	hsa:203068
dr:D08128	hsa:7067
dr:D08216	hsa:147
dr:D05032	hsa:7357
dr:D00538	hsa:6329
dr:D07088	hsa:5141
dr:D01316	hsa:2563
dr:D02248	hsa:3356
dr:D03830	hsa:778
dr:D01118	hsa:1133
dr:D08229	hsa:10800
dr:D10403	hsa:4988
dr:D04282	hsa:2568
dr:D01973	hsa:3351
dr:D01712	hsa:5137
dr:D09951	hsa:25
dr:D08138	hsa:1145
dr:D08837	hsa:1131
dr:D06327	hsa:3350
dr:D05512	hsa:5742
dr:D09724	hsa:2066
dr:D05478	hsa:1128
dr:D04034	hsa:150
dr:D00695	hsa:2561
dr:D08690	hsa:2554
dr:D08376	hsa:1132
dr:D08192	hsa:148
dr:D06103	hsa:136
dr:D08690	hsa:2564
dr:D00799	hsa:1813
dr:D02300	hsa:136
dr:D02716	hsa:55799
dr:D07907	hsa:1956
dr:D10025	hsa:2740
dr:D09968	hsa:5732
dr:D00272	hsa:6559
dr:D02613	hsa:1813
dr:D00948	hsa:2099
dr:D10481	hsa:5156
dr:D00696	hsa:2555
dr:D09842	hsa:152
dr:D00563	hsa:3359
dr:D03166	hsa:3269
dr:D00387	hsa:2559
dr:D07590	hsa:154
dr:D02340	hsa:1813
dr:D00718	hsa:50940
dr:D08127	hsa:6323
dr:D01888	hsa:4128
dr:D00371	hsa:10846
dr:D06560	hsa:10381
dr:D05691	hsa:154
dr:D09718	hsa:5588
dr:D10029	hsa:84617
dr:D00512	hsa:6335
dr:D03720	hsa:2342
dr:D07905	hsa:3350
dr:D06635	hsa:3552
dr:D08680	hsa:84617
dr:D02097	hsa:6529
dr:D00513	hsa:154
dr:D03516	hsa:5142
dr:D03060	hsa:285242
dr:D00691	hsa:50940
dr:D08978	hsa:834
dr:D08351	hsa:5563
dr:D02130	hsa:285242
dr:D03059	hsa:81027
dr:D00676	hsa:3352
dr:D05192	hsa:2100
dr:D01310	hsa:2559
dr:D08092	hsa:154
dr:D03562	hsa:2558
dr:D00387	hsa:2555
dr:D10452	hsa:10383
dr:D08441	hsa:1132
dr:D08481	hsa:2557
dr:D01328	hsa:2566
dr:D04889	hsa:153
dr:D07326	hsa:55879
dr:D10184	hsa:285242
dr:D01969	hsa:779
dr:D01519	hsa:6336
dr:D02252	hsa:2565
dr:D00319	hsa:779
dr:D08958	hsa:2100
dr:D03415	hsa:153
dr:D02252	hsa:2564
dr:D01810	hsa:10060
dr:D03562	hsa:55879
dr:D07084	hsa:1129
dr:D05029	hsa:3791
dr:D00749	hsa:1723
dr:D00999	hsa:1136
dr:D04282	hsa:2567
dr:D03562	hsa:2565
dr:D02535	hsa:1132
dr:D06671	hsa:150
dr:D07175	hsa:200909
dr:D06402	hsa:5979
dr:D07620	hsa:4988
dr:D01268	hsa:2557
dr:D01548	hsa:3356
dr:D04185	hsa:5142
dr:D08411	hsa:147
dr:D00247	hsa:6558
dr:D03011	hsa:1128
dr:D06104	hsa:5143
dr:D00552	hsa:6335
dr:D01152	hsa:6335
dr:D04026	hsa:155
dr:D09569	hsa:3786
dr:D07130	hsa:1373
dr:D04034	hsa:152
dr:D00695	hsa:2563
dr:D03357	hsa:3459
dr:D00779	hsa:1131
dr:D10219	hsa:154
dr:D07439	hsa:5137
dr:D10029	hsa:347733
dr:D03799	hsa:5241
dr:D01432	hsa:7150
dr:D03736	hsa:5603
dr:D10616	hsa:5290
dr:D00185	hsa:2099
dr:D04066	hsa:347688
dr:D00110	hsa:6331
dr:D10434	hsa:7280
dr:D10175	hsa:5605
dr:D01450	hsa:11280
dr:D00696	hsa:2562
dr:D01853	hsa:2099
dr:D02272	hsa:6328
dr:D01581	hsa:5743
dr:D00726	hsa:1813
dr:D05466	hsa:152
dr:D04768	hsa:2339
dr:D03822	hsa:43
dr:D09919	hsa:2264
dr:D03257	hsa:2064
dr:D10502	hsa:1803
dr:D10082	hsa:3061
dr:D01379	hsa:482
dr:D02204	hsa:1141
dr:D09020	hsa:5143
dr:D00718	hsa:5153
dr:D08107	hsa:5320
dr:D00499	hsa:2568
dr:D07660	hsa:153
dr:D05442	hsa:1375
dr:D05775	hsa:6329
dr:D09689	hsa:1956
dr:D07058	hsa:2903
dr:D00721	hsa:1131
dr:D02002	hsa:4128
dr:D02594	hsa:2556
dr:D04646	hsa:6716
dr:D00464	hsa:55879
dr:D08215	hsa:6335
dr:D08366	hsa:147
dr:D01582	hsa:5742
dr:D00561	hsa:147
dr:D07546	hsa:5139
dr:D04028	hsa:84647
dr:D08217	hsa:8912
dr:D00095	hsa:152
dr:D00304	hsa:8912
dr:D10396	hsa:2261
dr:D01077	hsa:1129
dr:D07519	hsa:1734
dr:D01795	hsa:154
dr:D01648	hsa:1133
dr:D02096	hsa:6335
dr:D02245	hsa:3269
dr:D02587	hsa:23439
dr:D04065	hsa:2099
dr:D00011	hsa:2742
dr:D00454	hsa:1815
dr:D10030	hsa:81027
dr:D07220	hsa:5241
dr:D07439	hsa:5143
dr:D07520	hsa:3757
dr:D07137	hsa:79001
dr:D01293	hsa:2566
dr:D08618	hsa:116447
dr:D00390	hsa:1813
dr:D01520	hsa:147
dr:D01744	hsa:2568
dr:D06061	hsa:1132
dr:D08206	hsa:148
dr:D01408	hsa:2567
dr:D02234	hsa:3269
dr:D00551	hsa:6335
dr:D00348	hsa:5914
dr:D02016	hsa:285242
dr:D00776	hsa:152
dr:D02617	hsa:2568
dr:D07425	hsa:10846
dr:D08953	hsa:5156
dr:D00094	hsa:5371
dr:D10164	hsa:332
dr:D07450	hsa:778
dr:D04190	hsa:153
dr:D10484	hsa:2158
dr:D02973	hsa:2904
dr:D01220	hsa:5141
dr:D10473	hsa:3643
dr:D07678	hsa:11280
dr:D00557	hsa:2554
dr:D07509	hsa:775
dr:D00470	hsa:2554
dr:D09842	hsa:150
dr:D00677	hsa:3359
dr:D01326	hsa:6326
dr:D00706	hsa:2565
dr:D08053	hsa:5241
dr:D03455	hsa:1956
dr:D06396	hsa:200909
dr:D08418	hsa:1132
dr:D02849	hsa:10800
dr:D01358	hsa:148
dr:D09752	hsa:1129
dr:D01275	hsa:7155
dr:D02149	hsa:148
dr:D01163	hsa:3355
dr:D06106	hsa:2559
dr:D10497	hsa:6755
dr:D08182	hsa:4988
dr:D01386	hsa:150
dr:D10305	hsa:6261
dr:D08687	hsa:1813
dr:D01801	hsa:3269
dr:D04282	hsa:2558
dr:D07961	hsa:27115
dr:D01367	hsa:2908
dr:D00700	hsa:2567
dr:D02249	hsa:3269
dr:D03914	hsa:776
dr:D01279	hsa:2558
dr:D00999	hsa:8973
dr:D09376	hsa:7184
dr:D05818	hsa:134
dr:D08947	hsa:5156
dr:D03979	hsa:1131
dr:D08590	hsa:1813
dr:D07517	hsa:5743
dr:D02076	hsa:150
dr:D01128	hsa:6915
dr:D03155	hsa:2568
dr:D04300	hsa:2566
dr:D08227	hsa:2908
dr:D00334	hsa:5465
dr:D03058	hsa:3559
dr:D05703	hsa:1140
dr:D10546	hsa:154
dr:D08261	hsa:43
dr:D02260	hsa:6532
dr:D00767	hsa:1140
dr:D08481	hsa:2561
dr:D07450	hsa:775
dr:D07701	hsa:3354
dr:D04882	hsa:2566
dr:D06637	hsa:51564
dr:D00948	hsa:2100
dr:D02698	hsa:7155
dr:D01675	hsa:5742
dr:D10208	hsa:2902
dr:D09010	hsa:23385
dr:D04434	hsa:1132
dr:D02151	hsa:154
dr:D05012	hsa:1128
dr:D05206	hsa:150
dr:D01286	hsa:2559
dr:D01740	hsa:55879
dr:D01163	hsa:150
dr:D01316	hsa:2560
dr:D00697	hsa:2555
dr:D01003	hsa:1131
dr:D02876	hsa:1128
dr:D02090	hsa:3269
dr:D06307	hsa:10382
dr:D02021	hsa:6344
dr:D10434	hsa:203068
dr:D10334	hsa:7010
dr:D08121	hsa:2902
dr:D01630	hsa:5138
dr:D01370	hsa:6240
dr:D00570	hsa:7280
dr:D08397	hsa:3351
dr:D00079	hsa:5732
dr:D00417	hsa:5139
dr:D09338	hsa:3065
dr:D09834	hsa:2099
dr:D02968	hsa:6869
dr:D00438	hsa:778
dr:D01004	hsa:1128
dr:D00701	hsa:2563
dr:D07749	hsa:2908
dr:D05429	hsa:50940
dr:D00743	hsa:147
dr:D03541	hsa:2908
dr:D05648	hsa:155
dr:D09847	hsa:478
dr:D09865	hsa:558
dr:D08415	hsa:2908
dr:D08368	hsa:146
dr:D01450	hsa:6326
dr:D06008	hsa:5243
dr:D09601	hsa:799
dr:D07272	hsa:1140
dr:D01230	hsa:55879
dr:D00570	hsa:10383
dr:D08389	hsa:1132
dr:D01602	hsa:2100
dr:D08181	hsa:6334
dr:D01771	hsa:134
dr:D01692	hsa:148
dr:D00464	hsa:2559
dr:D02851	hsa:10800
dr:D06556	hsa:3593
dr:D05784	hsa:5579
dr:D02914	hsa:779
dr:D03198	hsa:154
dr:D07990	hsa:154
dr:D00600	hsa:148
dr:D02745	hsa:3455
dr:D10194	hsa:2563
dr:D00555	hsa:2562
dr:D10345	hsa:3061
dr:D10170	hsa:200909
dr:D01758	hsa:2556
dr:D02109	hsa:146
dr:D02202	hsa:1137
dr:D04687	hsa:7124
dr:D02364	hsa:1146
dr:D03551	hsa:367
dr:D10437	hsa:7046
dr:D01463	hsa:1133
dr:D03222	hsa:1493
dr:D02096	hsa:6331
dr:D00146	hsa:4161
dr:D01103	hsa:1132
dr:D06678	hsa:5159
dr:D10338	hsa:3355
dr:D07921	hsa:2099
dr:D06402	hsa:2321
dr:D01292	hsa:2563
dr:D09366	hsa:1814
dr:D07905	hsa:3352
dr:D01593	hsa:2562
dr:D01297	hsa:1129
dr:D07461	hsa:152
dr:D00694	hsa:2556
dr:D00280	hsa:2554
dr:D02089	hsa:3269
dr:D00058	hsa:2563
dr:D10171	hsa:285242
dr:D01964	hsa:5737
dr:D00618	hsa:778
dr:D10362	hsa:135
dr:D01887	hsa:147
dr:D06560	hsa:203068
dr:D01011	hsa:7068
dr:D01369	hsa:148
dr:D07546	hsa:5137
dr:D06194	hsa:6403
dr:D07409	hsa:2564
dr:D05827	hsa:4157
dr:D01196	hsa:759
dr:D08490	hsa:6336
dr:D04724	hsa:5724
dr:D08145	hsa:2566
dr:D01196	hsa:11238
dr:D01968	hsa:2224
dr:D02910	hsa:3768
dr:D02364	hsa:1141
dr:D00326	hsa:6532
dr:D00740	hsa:6334
dr:D08660	hsa:2908
dr:D02676	hsa:1816
dr:D02985	hsa:5144
dr:D08238	hsa:5137
dr:D07301	hsa:1133
dr:D06282	hsa:1137
dr:D06543	hsa:5915
dr:D00251	hsa:1636
dr:D05744	hsa:5142
dr:D08691	hsa:1812
dr:D07838	hsa:1813
dr:D10381	hsa:207
dr:D00354	hsa:11280
dr:D01005	hsa:1128
dr:D03814	hsa:1131
dr:D08238	hsa:5136
dr:D07483	hsa:3269
dr:D06660	hsa:3358
dr:D10322	hsa:55869
dr:D08309	hsa:152
dr:D02182	hsa:6531
dr:D02396	hsa:154
dr:D01450	hsa:6331
dr:D02200	hsa:1132
dr:D01268	hsa:2564
dr:D00999	hsa:55584
dr:D08524	hsa:673
dr:D00270	hsa:3356
dr:D02603	hsa:1129
dr:D05395	hsa:3358
dr:D07425	hsa:5151
dr:D02168	hsa:7150
dr:D02456	hsa:6328
dr:D07845	hsa:776
dr:D01451	hsa:1131
dr:D08596	hsa:2905
dr:D00227	hsa:8622
dr:D01379	hsa:477
dr:D07608	hsa:154
dr:D08207	hsa:146
dr:D00677	hsa:200909
dr:D06397	hsa:10382
dr:D07272	hsa:1146
dr:D00789	hsa:3358
dr:D07867	hsa:9177
dr:D07299	hsa:6328
dr:D01227	hsa:1910
dr:D01549	hsa:1636
dr:D08667	hsa:2571
dr:D01240	hsa:480
dr:D09388	hsa:4543
dr:D04721	hsa:55879
dr:D07975	hsa:2908
dr:D07546	hsa:5136
dr:D00110	hsa:6323
dr:D09214	hsa:51561
dr:D09574	hsa:5228
dr:D06305	hsa:7280
dr:D02580	hsa:4129
dr:D04690	hsa:4049
dr:D03658	hsa:25
dr:D09824	hsa:6915
dr:D00643	hsa:6323
dr:D08116	hsa:6323
dr:D00619	hsa:775
dr:D06285	hsa:3791
dr:D00741	hsa:6328
dr:D04728	hsa:2902
dr:D02202	hsa:8973
dr:D02204	hsa:1135
dr:D07496	hsa:155
dr:D03899	hsa:7153
dr:D02880	hsa:1017
dr:D02204	hsa:1142
dr:D04018	hsa:151
dr:D07148	hsa:151
dr:D05206	hsa:152
dr:D02824	hsa:3352
dr:D00509	hsa:152
dr:D05206	hsa:151
dr:D08903	hsa:495
dr:D00717	hsa:1129
dr:D00561	hsa:146
dr:D02829	hsa:3359
dr:D01903	hsa:1812
dr:D02349	hsa:152
dr:D05053	hsa:2862
dr:D02956	hsa:462
dr:D03813	hsa:2908
dr:D07132	hsa:4986
dr:D00726	hsa:200909
dr:D05703	hsa:1146
dr:D08144	hsa:4988
dr:D00110	hsa:11280
dr:D02218	hsa:5141
dr:D00789	hsa:1129
dr:D05649	hsa:147
dr:D07283	hsa:2903
dr:D06880	hsa:2147
dr:D07445	hsa:6531
dr:D00643	hsa:6328
dr:D06575	hsa:5142
dr:D03914	hsa:3784
dr:D00113	hsa:1129
dr:D01369	hsa:775
dr:D08192	hsa:152
dr:D01179	hsa:6532
dr:D00714	hsa:2567
dr:D01491	hsa:1131
dr:D10555	hsa:5294
dr:D10652	hsa:1021
dr:D02084	hsa:5140
dr:D02599	hsa:1133
dr:D00999	hsa:1135
dr:D00532	hsa:2567
dr:D06253	hsa:3356
dr:D08041	hsa:3269
dr:D10180	hsa:1131
dr:D02385	hsa:6833
dr:D08675	hsa:10381
dr:D08870	hsa:9759
dr:D08635	hsa:2798
dr:D08365	hsa:147
dr:D08340	hsa:776
dr:D08283	hsa:2564
dr:D08860	hsa:5142
dr:D02535	hsa:1128
dr:D10133	hsa:6532
dr:D05523	hsa:3350
dr:D07417	hsa:4157
dr:D02910	hsa:3764
dr:D03165	hsa:5617
dr:D02640	hsa:2563
dr:D09977	hsa:3356
dr:D08125	hsa:7068
dr:D05010	hsa:1813
dr:D00297	hsa:482
dr:D08205	hsa:151
dr:D00680	hsa:1813
dr:D00422	hsa:3274
